job_title,experience_level,industry,city,salary_median_gbp
Accountant,Senior,Logistics,Ratnapura,7490
Customer Support,Senior,Retail,Galle,3537
Teacher,Entry,Telecoms,Batticaloa,5405
Marketing Manager,Mid,Government,Anuradhapura,4871
Teacher,Senior,Telecoms,Ratnapura,9868
Data Scientist,Mid,Government,Matara,7759
Accountant,Mid,Agriculture,Negombo,2853
Civil Engineer,Senior,Construction,Matara,6686
Software Engineer,Senior,Finance,Anuradhapura,22428
Accountant,Mid,Finance,Kandy,6471
Nurse,Senior,Healthcare,Colombo,9448
Accountant,Senior,Construction,Kurunegala,7035
Data Scientist,Senior,Manufacturing,Jaffna,11586
Data Scientist,Entry,Telecoms,Batticaloa,9749
HR Specialist,Entry,Tourism,Kandy,3121
HR Specialist,Mid,Government,Anuradhapura,4916
Civil Engineer,Mid,Construction,Colombo,5189
Accountant,Mid,IT,Batticaloa,10237
Sales Executive,Senior,Tourism,Trincomalee,6712
Teacher,Mid,Finance,Kandy,8740
Customer Support,Senior,Agriculture,Kandy,2559
Software Engineer,Senior,Telecoms,Trincomalee,20083
HR Specialist,Mid,Retail,Galle,3419
Civil Engineer,Mid,IT,Kurunegala,11869
Accountant,Entry,Finance,Kandy,6436
HR Specialist,Entry,Construction,Kandy,3417
Pharmacist,Senior,Education,Kurunegala,7922
Accountant,Mid,Government,Colombo,5551
Software Engineer,Senior,IT,Kurunegala,29140
Customer Support,Entry,Healthcare,Kurunegala,3397
Marketing Manager,Mid,Healthcare,Ratnapura,10277
Nurse,Mid,Telecoms,Kandy,5763
Nurse,Mid,Telecoms,Kurunegala,7293
Marketing Manager,Senior,Telecoms,Ratnapura,13382
Data Scientist,Entry,Tourism,Polonnaruwa,4446
Data Scientist,Senior,Finance,Batticaloa,23585
HR Specialist,Senior,Government,Trincomalee,6216
Sales Executive,Mid,Finance,Jaffna,11557
Pharmacist,Entry,Construction,Batticaloa,2935
Marketing Manager,Mid,Manufacturing,Jaffna,4191
Project Manager,Senior,Agriculture,Colombo,3993
Project Manager,Senior,Manufacturing,Batticaloa,8029
Marketing Manager,Mid,Finance,Kurunegala,9533
HR Specialist,Senior,Finance,Negombo,12720
Software Engineer,Entry,Manufacturing,Kurunegala,3603
Marketing Manager,Mid,Construction,Negombo,4438
Marketing Manager,Mid,Healthcare,Batticaloa,10701
Project Manager,Senior,Finance,Galle,13680
Accountant,Mid,Logistics,Colombo,3874
Teacher,Mid,Finance,Kandy,7693
Data Scientist,Entry,Agriculture,Matara,2909
Pharmacist,Mid,Healthcare,Batticaloa,11143
Civil Engineer,Mid,Tourism,Anuradhapura,4019
HR Specialist,Entry,Finance,Anuradhapura,5682
Software Engineer,Entry,Healthcare,Batticaloa,8786
Teacher,Entry,Healthcare,Negombo,5079
Sales Executive,Entry,Construction,Colombo,3119
Sales Executive,Entry,Manufacturing,Polonnaruwa,3212
Project Manager,Entry,Education,Ratnapura,3756
HR Specialist,Senior,Tourism,Galle,6995
Software Engineer,Mid,IT,Kurunegala,16097
Teacher,Entry,IT,Galle,6309
Customer Support,Entry,Retail,Anuradhapura,2500
Project Manager,Entry,Construction,Kurunegala,3874
Data Scientist,Entry,Education,Batticaloa,5463
Customer Support,Senior,IT,Galle,9653
Accountant,Mid,Healthcare,Ratnapura,7904
Customer Support,Mid,Education,Kurunegala,3186
Software Engineer,Entry,Telecoms,Batticaloa,8137
Sales Executive,Senior,Healthcare,Matara,16186
Marketing Manager,Mid,Agriculture,Kandy,3019
Project Manager,Senior,IT,Matara,18256
Software Engineer,Mid,Logistics,Matara,5193
Software Engineer,Senior,Finance,Colombo,20487
Teacher,Senior,Education,Anuradhapura,6340
Customer Support,Senior,Healthcare,Galle,9130
Customer Support,Senior,Manufacturing,Colombo,4104
Teacher,Entry,Government,Matara,2694
Teacher,Entry,Tourism,Kurunegala,2500
Project Manager,Entry,Telecoms,Negombo,5814
Marketing Manager,Mid,IT,Galle,12045
Customer Support,Mid,Finance,Kurunegala,6383
Teacher,Mid,Healthcare,Trincomalee,8152
Software Engineer,Mid,Manufacturing,Trincomalee,6944
HR Specialist,Senior,Retail,Colombo,6860
Marketing Manager,Entry,Finance,Polonnaruwa,7352
Marketing Manager,Entry,Manufacturing,Batticaloa,3534
Teacher,Senior,IT,Kandy,16097
Software Engineer,Mid,Retail,Trincomalee,3556
Project Manager,Mid,Retail,Kandy,3989
Customer Support,Senior,Government,Kurunegala,4338
Sales Executive,Senior,Finance,Kandy,16924
Data Scientist,Mid,Logistics,Negombo,5722
Sales Executive,Senior,Tourism,Polonnaruwa,6320
HR Specialist,Entry,Tourism,Matara,3026
Marketing Manager,Mid,Education,Trincomalee,6312
Data Scientist,Entry,IT,Kandy,13535
Teacher,Mid,Education,Colombo,4753
Data Scientist,Senior,Agriculture,Negombo,6146
Software Engineer,Entry,Healthcare,Matara,7472
Nurse,Mid,Finance,Kandy,6911
Software Engineer,Mid,Government,Jaffna,5895
Accountant,Senior,Finance,Galle,13018
Project Manager,Mid,Tourism,Galle,4750
Civil Engineer,Entry,Manufacturing,Matara,3140
Accountant,Mid,Logistics,Anuradhapura,4395
Sales Executive,Senior,Healthcare,Negombo,13702
Data Scientist,Senior,Retail,Ratnapura,7118
HR Specialist,Mid,Education,Anuradhapura,4892
Accountant,Mid,Education,Matara,5598
Software Engineer,Mid,Finance,Kurunegala,14991
Teacher,Mid,Tourism,Matara,3081
Project Manager,Entry,Government,Polonnaruwa,2500
Nurse,Mid,Logistics,Galle,3045
Nurse,Senior,Finance,Ratnapura,9630
HR Specialist,Mid,Retail,Trincomalee,3174
Project Manager,Senior,Construction,Matara,6807
Sales Executive,Senior,Logistics,Colombo,5978
Pharmacist,Mid,Construction,Polonnaruwa,3721
Marketing Manager,Senior,Construction,Batticaloa,8217
Project Manager,Entry,Retail,Kandy,2500
Nurse,Mid,Retail,Matara,2668
Project Manager,Senior,Retail,Trincomalee,5849
Software Engineer,Mid,Government,Negombo,7342
Teacher,Senior,IT,Anuradhapura,16719
Marketing Manager,Entry,Agriculture,Kandy,2500
Project Manager,Senior,Tourism,Anuradhapura,6845
Teacher,Mid,Government,Kurunegala,4574
Accountant,Mid,Tourism,Batticaloa,3086
Accountant,Mid,IT,Kurunegala,10830
Sales Executive,Senior,Education,Batticaloa,8290
Software Engineer,Entry,Finance,Ratnapura,9602
Project Manager,Entry,Retail,Negombo,2673
Nurse,Senior,Logistics,Jaffna,4099
Accountant,Senior,Finance,Galle,11949
Software Engineer,Entry,Logistics,Anuradhapura,4765
Sales Executive,Senior,Retail,Batticaloa,4108
Accountant,Mid,Logistics,Kurunegala,2692
Project Manager,Senior,Construction,Anuradhapura,6181
Project Manager,Entry,Manufacturing,Polonnaruwa,2770
Software Engineer,Mid,Agriculture,Batticaloa,4198
Project Manager,Mid,Education,Jaffna,5505
Teacher,Entry,Manufacturing,Batticaloa,3076
Teacher,Entry,Healthcare,Matara,4827
Teacher,Senior,Logistics,Galle,5523
Data Scientist,Senior,Construction,Ratnapura,8809
Project Manager,Entry,Education,Matara,3682
Marketing Manager,Entry,Manufacturing,Batticaloa,2884
Nurse,Mid,Manufacturing,Batticaloa,3346
Pharmacist,Mid,Education,Galle,6733
Accountant,Senior,Finance,Galle,15130
Project Manager,Mid,Telecoms,Polonnaruwa,9309
Pharmacist,Mid,Finance,Ratnapura,7562
Teacher,Entry,Government,Trincomalee,2769
Sales Executive,Senior,Education,Polonnaruwa,8274
Teacher,Senior,Finance,Ratnapura,13609
Nurse,Mid,Finance,Negombo,5673
Data Scientist,Entry,Manufacturing,Colombo,4833
Marketing Manager,Entry,Government,Kandy,3857
Sales Executive,Senior,Healthcare,Colombo,14233
Customer Support,Mid,Finance,Kurunegala,5127
Nurse,Entry,Healthcare,Matara,4192
Marketing Manager,Mid,Education,Matara,6591
Sales Executive,Senior,Agriculture,Polonnaruwa,4400
Sales Executive,Senior,Logistics,Kurunegala,5712
Data Scientist,Entry,Finance,Kandy,10028
Software Engineer,Entry,Telecoms,Kandy,10994
Pharmacist,Entry,Telecoms,Negombo,6482
Project Manager,Mid,Education,Matara,4848
Accountant,Senior,Agriculture,Negombo,3618
Customer Support,Mid,Telecoms,Polonnaruwa,5159
Data Scientist,Mid,Education,Jaffna,6605
Teacher,Senior,Telecoms,Batticaloa,12219
Project Manager,Entry,Finance,Kurunegala,6742
Accountant,Mid,Logistics,Trincomalee,4552
Teacher,Mid,Healthcare,Colombo,6733
Data Scientist,Entry,Telecoms,Anuradhapura,9092
Marketing Manager,Mid,Tourism,Matara,4195
Pharmacist,Senior,Logistics,Jaffna,5994
Project Manager,Mid,Tourism,Batticaloa,3974
Nurse,Senior,Finance,Matara,11509
Sales Executive,Senior,Logistics,Batticaloa,6213
Customer Support,Senior,Education,Kurunegala,6033
Software Engineer,Mid,Finance,Kandy,12671
Sales Executive,Entry,Retail,Anuradhapura,2718
Sales Executive,Senior,Education,Kurunegala,9489
Pharmacist,Entry,Telecoms,Matara,7092
Teacher,Senior,Agriculture,Anuradhapura,3531
Accountant,Entry,Manufacturing,Trincomalee,3031
Pharmacist,Entry,Telecoms,Polonnaruwa,6373
Teacher,Entry,Government,Colombo,2500
Data Scientist,Entry,Healthcare,Kurunegala,8641
Software Engineer,Senior,Tourism,Kurunegala,7572
Marketing Manager,Senior,Manufacturing,Matara,8956
Software Engineer,Entry,Telecoms,Trincomalee,7285
HR Specialist,Mid,Government,Trincomalee,5758
Accountant,Senior,Construction,Matara,7294
Marketing Manager,Mid,Retail,Matara,4008
Project Manager,Mid,Construction,Kurunegala,3737
Marketing Manager,Mid,Construction,Kurunegala,5161
Sales Executive,Senior,Construction,Polonnaruwa,6933
Teacher,Senior,Education,Anuradhapura,6749
Project Manager,Senior,Education,Kurunegala,8253
Accountant,Senior,Finance,Matara,13650
Teacher,Mid,Finance,Negombo,8127
Sales Executive,Senior,IT,Negombo,19378
Data Scientist,Entry,Government,Colombo,3642
Civil Engineer,Entry,Manufacturing,Negombo,2937
Software Engineer,Senior,Agriculture,Polonnaruwa,5643
Project Manager,Senior,Finance,Galle,16471
Project Manager,Mid,Education,Galle,5781
Sales Executive,Senior,Logistics,Kandy,6817
Accountant,Mid,IT,Jaffna,8524
Teacher,Entry,Healthcare,Ratnapura,5787
Customer Support,Senior,Manufacturing,Jaffna,4323
Software Engineer,Senior,Manufacturing,Kurunegala,9947
Accountant,Mid,Education,Polonnaruwa,5094
Project Manager,Senior,Finance,Colombo,15950
Accountant,Senior,Education,Trincomalee,8861
Civil Engineer,Senior,Healthcare,Kandy,12191
Teacher,Senior,Healthcare,Colombo,13292
Marketing Manager,Mid,Logistics,Kandy,3161
Customer Support,Senior,Government,Colombo,4567
Pharmacist,Senior,IT,Matara,20563
Marketing Manager,Senior,Manufacturing,Batticaloa,8806
Project Manager,Senior,Finance,Kandy,16421
HR Specialist,Senior,IT,Trincomalee,17995
Project Manager,Senior,Tourism,Matara,6512
Software Engineer,Mid,Construction,Matara,6596
Project Manager,Mid,IT,Kandy,13281
Sales Executive,Entry,Construction,Trincomalee,2888
Civil Engineer,Entry,Logistics,Kandy,3378
Customer Support,Senior,IT,Colombo,12240
Sales Executive,Senior,Logistics,Kandy,7643
Teacher,Entry,Construction,Anuradhapura,2548
Data Scientist,Entry,Tourism,Jaffna,3700
Sales Executive,Mid,Tourism,Ratnapura,3079
Project Manager,Mid,Telecoms,Jaffna,8154
Customer Support,Mid,Finance,Negombo,5457
Nurse,Senior,Manufacturing,Batticaloa,5558
Nurse,Entry,Finance,Colombo,4899
Software Engineer,Senior,IT,Batticaloa,20098
HR Specialist,Entry,IT,Kurunegala,7252
Project Manager,Senior,Tourism,Kandy,6857
Civil Engineer,Senior,Finance,Kurunegala,16130
Project Manager,Mid,Tourism,Anuradhapura,5129
Accountant,Mid,Healthcare,Kandy,7995
Civil Engineer,Entry,Construction,Kurunegala,3025
Marketing Manager,Entry,Tourism,Anuradhapura,2973
Software Engineer,Mid,Retail,Trincomalee,4808
Civil Engineer,Mid,Telecoms,Matara,9554
Pharmacist,Senior,Logistics,Negombo,7232
Pharmacist,Mid,Healthcare,Batticaloa,10452
Marketing Manager,Mid,Healthcare,Negombo,8991
Civil Engineer,Senior,Agriculture,Colombo,4710
Data Scientist,Entry,Telecoms,Kandy,9821
HR Specialist,Mid,Tourism,Trincomalee,3826
Nurse,Entry,Tourism,Trincomalee,2500
Accountant,Senior,IT,Galle,16221
Teacher,Mid,Government,Anuradhapura,4385
Pharmacist,Entry,Government,Colombo,3601
Civil Engineer,Entry,Finance,Trincomalee,6354
Civil Engineer,Mid,IT,Galle,13051
Marketing Manager,Entry,IT,Anuradhapura,7938
Pharmacist,Entry,IT,Jaffna,7087
Accountant,Mid,Finance,Negombo,8984
Pharmacist,Mid,Government,Matara,5104
Customer Support,Mid,Finance,Trincomalee,5142
Nurse,Mid,Finance,Kandy,8409
Sales Executive,Mid,Manufacturing,Kurunegala,3956
Accountant,Mid,Telecoms,Colombo,8278
Civil Engineer,Mid,Retail,Negombo,3418
Accountant,Entry,Manufacturing,Jaffna,3273
Sales Executive,Senior,Construction,Trincomalee,6041
Customer Support,Entry,Healthcare,Ratnapura,3098
Civil Engineer,Entry,Finance,Kurunegala,6931
Customer Support,Mid,Government,Batticaloa,2956
Civil Engineer,Mid,Finance,Ratnapura,8951
Software Engineer,Mid,Construction,Kurunegala,6011
Pharmacist,Mid,Manufacturing,Trincomalee,4195
Software Engineer,Senior,Tourism,Galle,9128
Data Scientist,Senior,Education,Polonnaruwa,10748
Customer Support,Mid,Tourism,Galle,2736
HR Specialist,Mid,Telecoms,Colombo,8014
Data Scientist,Mid,Tourism,Kandy,6529
Marketing Manager,Entry,Healthcare,Anuradhapura,6915
Software Engineer,Entry,Logistics,Anuradhapura,3847
Pharmacist,Senior,Agriculture,Colombo,3474
Civil Engineer,Mid,Retail,Anuradhapura,3614
HR Specialist,Entry,Logistics,Colombo,3163
Nurse,Entry,Construction,Trincomalee,2767
Pharmacist,Senior,Education,Ratnapura,8536
Data Scientist,Entry,Healthcare,Galle,8870
Data Scientist,Mid,Construction,Negombo,6626
Marketing Manager,Senior,Logistics,Anuradhapura,7892
Civil Engineer,Entry,Telecoms,Trincomalee,5426
Data Scientist,Senior,IT,Batticaloa,24190
Pharmacist,Entry,Finance,Jaffna,8688
Accountant,Entry,Education,Jaffna,3696
Teacher,Mid,Finance,Trincomalee,8117
Marketing Manager,Senior,IT,Colombo,20036
Pharmacist,Senior,Education,Polonnaruwa,9530
Project Manager,Senior,Healthcare,Batticaloa,14556
Nurse,Senior,Manufacturing,Batticaloa,5330
Nurse,Senior,Manufacturing,Trincomalee,4388
Pharmacist,Entry,Retail,Negombo,2500
Marketing Manager,Mid,Telecoms,Colombo,9644
HR Specialist,Entry,Retail,Jaffna,2500
Marketing Manager,Entry,Education,Galle,4743
Civil Engineer,Mid,Logistics,Jaffna,3869
Marketing Manager,Entry,Finance,Trincomalee,5589
Data Scientist,Senior,Healthcare,Kurunegala,21081
Civil Engineer,Mid,Logistics,Ratnapura,3339
Software Engineer,Mid,Government,Galle,5579
Sales Executive,Senior,IT,Polonnaruwa,16499
Data Scientist,Entry,Government,Galle,5019
Marketing Manager,Senior,Agriculture,Kurunegala,3989
Project Manager,Mid,Finance,Kandy,10020
Marketing Manager,Senior,IT,Polonnaruwa,18726
Data Scientist,Senior,Tourism,Kurunegala,8894
HR Specialist,Senior,Agriculture,Negombo,4299
Sales Executive,Entry,Healthcare,Kandy,5701
Nurse,Senior,Government,Negombo,5946
Teacher,Entry,Manufacturing,Anuradhapura,2821
HR Specialist,Mid,Telecoms,Matara,8545
Software Engineer,Mid,Logistics,Negombo,5621
HR Specialist,Senior,Healthcare,Jaffna,12406
Data Scientist,Senior,Tourism,Kurunegala,9189
Accountant,Entry,Agriculture,Ratnapura,2500
Project Manager,Mid,Tourism,Galle,4213
HR Specialist,Senior,Healthcare,Matara,11986
Sales Executive,Senior,Government,Galle,8177
Teacher,Mid,Tourism,Batticaloa,2875
HR Specialist,Entry,Education,Colombo,2854
Civil Engineer,Mid,Tourism,Kandy,3907
Nurse,Mid,Education,Matara,3481
Marketing Manager,Senior,Government,Jaffna,7313
Software Engineer,Entry,Healthcare,Anuradhapura,8224
Customer Support,Mid,Agriculture,Negombo,2500
Customer Support,Mid,Finance,Jaffna,6988
Teacher,Entry,Tourism,Jaffna,2500
Sales Executive,Entry,Manufacturing,Jaffna,3612
Software Engineer,Senior,Retail,Negombo,7373
Project Manager,Mid,Telecoms,Trincomalee,7253
Project Manager,Entry,Construction,Polonnaruwa,3485
Pharmacist,Entry,Tourism,Matara,2657
Software Engineer,Entry,IT,Kurunegala,9439
HR Specialist,Senior,IT,Colombo,17425
Marketing Manager,Entry,Retail,Ratnapura,2789
Data Scientist,Entry,Retail,Jaffna,3258
Customer Support,Senior,Education,Ratnapura,4626
Civil Engineer,Mid,Logistics,Batticaloa,3887
Teacher,Entry,Finance,Galle,5488
Nurse,Entry,Construction,Kurunegala,2655
Software Engineer,Entry,IT,Trincomalee,12426
Teacher,Senior,Telecoms,Colombo,12842
Teacher,Mid,Construction,Ratnapura,3825
Accountant,Senior,Retail,Jaffna,5891
Pharmacist,Entry,Education,Matara,4636
Project Manager,Senior,Tourism,Negombo,7885
Software Engineer,Mid,Agriculture,Jaffna,4436
Nurse,Senior,Agriculture,Negombo,3012
Civil Engineer,Entry,Retail,Kurunegala,2539
Software Engineer,Entry,IT,Jaffna,11338
Data Scientist,Senior,Healthcare,Ratnapura,23114
HR Specialist,Entry,IT,Kandy,7174
Project Manager,Senior,Construction,Batticaloa,8099
Marketing Manager,Mid,Agriculture,Jaffna,3096
Pharmacist,Mid,Manufacturing,Negombo,4428
Accountant,Mid,Finance,Galle,9098
Pharmacist,Mid,Finance,Jaffna,9565
Data Scientist,Entry,Agriculture,Ratnapura,3069
Marketing Manager,Entry,Agriculture,Colombo,2500
Civil Engineer,Mid,Telecoms,Kandy,8178
Pharmacist,Mid,Construction,Polonnaruwa,4799
Customer Support,Mid,Tourism,Jaffna,2500
Data Scientist,Mid,Agriculture,Galle,4322
Nurse,Senior,Retail,Kandy,3705
Project Manager,Senior,Telecoms,Kurunegala,13465
Software Engineer,Mid,Tourism,Colombo,4915
HR Specialist,Mid,Healthcare,Galle,9481
Pharmacist,Entry,IT,Negombo,7109
Project Manager,Senior,Finance,Jaffna,15080
HR Specialist,Mid,Healthcare,Ratnapura,9728
Pharmacist,Mid,Retail,Colombo,4145
Data Scientist,Senior,Tourism,Batticaloa,11721
Sales Executive,Mid,Construction,Ratnapura,4416
Project Manager,Mid,Government,Jaffna,4735
Project Manager,Entry,IT,Jaffna,7075
Nurse,Senior,IT,Trincomalee,11868
Data Scientist,Mid,Finance,Matara,13119
Marketing Manager,Senior,Retail,Kandy,5613
Teacher,Senior,Retail,Ratnapura,3257
Software Engineer,Mid,Telecoms,Trincomalee,9849
Civil Engineer,Entry,IT,Polonnaruwa,7349
Pharmacist,Mid,IT,Jaffna,9421
Sales Executive,Senior,Education,Matara,6308
Project Manager,Senior,Telecoms,Anuradhapura,12709
Data Scientist,Mid,Construction,Jaffna,6649
Accountant,Mid,Tourism,Galle,3206
Project Manager,Entry,Agriculture,Negombo,2500
Sales Executive,Entry,Healthcare,Ratnapura,6744
Civil Engineer,Entry,Finance,Batticaloa,6047
Software Engineer,Senior,Telecoms,Galle,19632
HR Specialist,Senior,Agriculture,Jaffna,4885
Data Scientist,Entry,Manufacturing,Negombo,4209
Sales Executive,Entry,IT,Trincomalee,7211
Sales Executive,Mid,Government,Trincomalee,6047
Marketing Manager,Entry,Manufacturing,Batticaloa,3695
Accountant,Senior,Logistics,Negombo,5851
Teacher,Entry,Government,Colombo,2994
Pharmacist,Senior,Government,Trincomalee,7332
Pharmacist,Entry,Education,Polonnaruwa,3298
Teacher,Senior,Finance,Ratnapura,15118
Project Manager,Mid,Logistics,Galle,4348
Project Manager,Senior,Education,Jaffna,7627
Data Scientist,Mid,Telecoms,Matara,14409
Sales Executive,Mid,Healthcare,Polonnaruwa,9467
HR Specialist,Mid,Retail,Ratnapura,3540
Civil Engineer,Mid,IT,Galle,11144
Project Manager,Entry,Education,Polonnaruwa,2500
Teacher,Senior,Tourism,Anuradhapura,5042
Marketing Manager,Entry,Finance,Ratnapura,7407
Nurse,Mid,Tourism,Polonnaruwa,2727
Civil Engineer,Entry,Telecoms,Colombo,7817
Pharmacist,Entry,Retail,Negombo,2780
HR Specialist,Senior,Manufacturing,Galle,7944
Project Manager,Mid,Manufacturing,Ratnapura,4877
Nurse,Entry,Government,Trincomalee,2500
HR Specialist,Mid,Retail,Ratnapura,3929
Customer Support,Entry,Finance,Ratnapura,3542
HR Specialist,Entry,Government,Kurunegala,3733
Pharmacist,Entry,Government,Colombo,3377
Pharmacist,Senior,Telecoms,Galle,13912
Civil Engineer,Entry,Manufacturing,Batticaloa,3029
Accountant,Entry,Construction,Matara,3205
Data Scientist,Senior,Tourism,Ratnapura,8755
Pharmacist,Entry,Finance,Jaffna,7736
Project Manager,Entry,Construction,Polonnaruwa,2752
Sales Executive,Senior,Retail,Kurunegala,4424
Marketing Manager,Entry,Finance,Colombo,6209
Teacher,Mid,Healthcare,Colombo,8618
Data Scientist,Entry,Construction,Ratnapura,3564
Civil Engineer,Senior,Construction,Galle,7547
Software Engineer,Senior,Agriculture,Galle,6448
Accountant,Mid,Government,Matara,4041
Sales Executive,Entry,Government,Ratnapura,3225
Data Scientist,Senior,Logistics,Anuradhapura,12303
Software Engineer,Senior,Agriculture,Galle,6100
Nurse,Entry,IT,Kurunegala,4144
Project Manager,Mid,Telecoms,Kandy,8023
Sales Executive,Senior,Logistics,Ratnapura,6716
Project Manager,Entry,Manufacturing,Anuradhapura,3551
Project Manager,Entry,IT,Anuradhapura,5914
Software Engineer,Entry,Education,Anuradhapura,5560
Data Scientist,Senior,Manufacturing,Ratnapura,10690
HR Specialist,Entry,IT,Jaffna,6589
HR Specialist,Senior,Retail,Matara,5267
Software Engineer,Mid,Agriculture,Matara,3653
Data Scientist,Senior,Manufacturing,Anuradhapura,8763
